Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S2NB7000S111C3,2009.03,596,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2010.03,42,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2011.03,458,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2012.03,621,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2013.03,726,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2014.03,1237,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2015.03,727,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2016.03,519,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2017.03,-296,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2018.03,63,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2019.03,-60,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2020.03,68,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2021.03,-647,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2022.03,-357,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2023.03,167,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C3,2024.03,-85,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Central government control,
SNEA.S2NB7000S111C4,1999.03,3,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2000.03,-172,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2001.03,199,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2002.03,75,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2003.03,229,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2004.03,210,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2005.03,31,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2006.03,201,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2007.03,173,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2008.03,206,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2009.03,247,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2010.03,36,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2011.03,252,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2012.03,267,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2013.03,296,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2014.03,327,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2015.03,687,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2016.03,271,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2017.03,247,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2018.03,131,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2019.03,-587,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2020.03,-519,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2021.03,-300,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2022.03,-341,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2023.03,-394,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C4,2024.03,-631,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,Local government control,
SNEA.S2NB7000S111C9,1999.03,4652,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2000.03,4594,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2001.03,4438,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2002.03,5413,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2003.03,7842,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2004.03,6440,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2005.03,4819,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2006.03,1850,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2007.03,896,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2008.03,-1174,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2009.03,-1210,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2010.03,5601,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2011.03,1974,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2012.03,271,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2013.03,1602,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2014.03,4759,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2015.03,6208,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2016.03,7840,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2017.03,7835,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2018.03,8059,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2019.03,7400,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2020.03,10257,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2021.03,17436,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2022.03,11317,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2023.03,13767,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S111C9,2024.03,11302,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Corporate business enterprises,National private and foreign control,
SNEA.S2NB7000S121C0,1999.03,-265,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2000.03,-60,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2001.03,-285,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2002.03,-175,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2003.03,-236,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2004.03,-313,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2005.03,-548,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2006.03,-1163,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2007.03,-1708,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
SNEA.S2NB7000S121C0,2008.03,-2529,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Adjusted net disposable income,Non-corporate business enterprises,All control,
