Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
SNEA.SG03NAC12D24F,2014.03,655,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2015.03,653,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2016.03,661,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2017.03,681,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2018.03,698,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2019.03,725,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2020.03,725,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2021.03,746,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2022.03,762,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2023.03,762,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2024.03,809,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24G,1987.03,158,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1988.03,463,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1989.03,466,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1990.03,585,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1991.03,581,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1992.03,562,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1993.03,573,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1994.03,596,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1995.03,595,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1996.03,642,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1997.03,682,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1998.03,670,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,1999.03,716,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2000.03,761,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2001.03,799,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2002.03,817,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2003.03,854,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2004.03,806,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2005.03,821,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2006.03,865,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2007.03,402,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2008.03,144,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2009.03,184,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2010.03,176,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2011.03,207,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
SNEA.SG03NAC12D24G,2012.03,256,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Tobacco,,,,Dollars,6
